transaction_id,user_id,product_id,purchase_date,quantity,amount,discount_amount,payment_method,order_status
T12702,U01167,P0116,2024-08-23 22:02:36,1,1440.0,160.0,Card,Success
T12703,U07850,P0178,2024-01-28 10:10:02,1,3500.0,0.0,Card,Success
T12704,U08286,P0066,2024-06-08 22:57:24,1,285.0,15.0,Card,Success
T12705,U05520,P0056,2024-06-11 12:55:02,1,300.0,0.0,Card,Success
T12706,U00013,P0114,2024-08-19 10:37:56,1,525.0,175.0,Wallet,Success
T12707,U02560,P0087,2024-07-24 15:21:40,2,320.0,80.0,UPI,Success
T12708,U08427,P0195,2023-12-02 12:25:37,1,7650.0,850.0,UPI,Success
T12709,U09949,P0170,2024-12-19 22:17:50,1,4655.0,245.0,Wallet,Success
T12710,U03744,P0184,2024-06-12 06:55:01,1,1260.0,140.0,NetBanking,Success
T12711,U05183,P0025,2024-05-27 09:14:38,2,13920.0,3480.0,Wallet,Success
T12712,U08682,P0131,2024-05-14 16:57:08,1,950.0,50.0,UPI,Success
T12713,U01469,P0102,2023-12-22 18:47:21,1,1050.0,350.0,UPI,Success
T12714,U05679,P0118,2024-10-11 17:28:07,2,3400.0,600.0,UPI,Success
T12715,U01497,P0026,2023-04-13 20:27:39,2,7380.0,820.0,UPI,Refunded
T12716,U03626,P0062,2022-09-25 13:42:13,1,810.0,90.0,UPI,Success
T12717,U00477,P0008,2024-09-19 09:10:57,1,8910.0,990.0,UPI,Success
T12718,U01170,P0104,2024-07-21 08:56:14,1,1800.0,200.0,Card,Failed
T12719,U00307,P0073,2024-08-14 15:50:29,1,270.0,30.0,UPI,Success
T12720,U03675,P0190,2023-03-25 08:25:08,2,6560.0,1640.0,UPI,Success
T12721,U03193,P0071,2024-07-21 07:08:26,1,680.0,120.0,Wallet,Success
T12722,U04765,P0173,2024-02-27 17:39:28,2,5780.0,1020.0,NetBanking,Success
T12723,U00560,P0132,2024-07-01 11:37:01,1,900.0,0.0,UPI,Success
T12724,U01280,P0026,2024-07-13 17:07:54,1,3895.0,205.0,Wallet,Success
T12725,U09757,P0100,2024-12-20 22:27:33,1,270.0,30.0,Wallet,Success
T12726,U04659,P0074,2024-11-21 16:08:38,1,595.0,105.0,UPI,Success
T12727,U07042,P0027,2024-07-27 14:03:24,1,4180.0,220.0,UPI,Success
T12728,U03546,P0092,2023-11-10 13:05:52,3,2280.0,120.0,Card,Success
T12729,U01845,P0031,2024-02-26 18:09:20,1,3700.0,0.0,UPI,Success
T12730,U04423,P0024,2023-05-11 20:34:09,1,6930.0,2970.0,NetBanking,Success
T12731,U06838,P0133,2024-11-20 23:37:59,1,475.0,25.0,Wallet,Success
T12732,U07213,P0082,2023-08-18 07:38:16,1,170.0,30.0,Wallet,Success
T12733,U04014,P0186,2023-11-02 19:16:14,1,2790.0,310.0,Card,Success
T12734,U06018,P0183,2023-10-16 09:57:09,1,2250.0,250.0,Wallet,Success
T12735,U05746,P0104,2024-10-18 16:48:18,1,1900.0,100.0,UPI,Success
T12736,U03471,P0045,2024-05-17 00:27:38,1,3300.0,1100.0,Card,Success
T12737,U09698,P0043,2024-11-20 17:06:23,1,6800.0,1200.0,NetBanking,Success
T12738,U00389,P0113,2023-12-27 15:35:54,1,880.0,220.0,Card,Failed
T12739,U01376,P0155,2024-05-27 22:49:45,1,3360.0,840.0,Card,Success
T12740,U09155,P0009,2023-05-23 22:56:11,1,6030.0,670.0,UPI,Success
T12741,U08379,P0136,2023-12-09 11:03:02,1,600.0,0.0,Card,Success
T12742,U02828,P0120,2024-09-03 14:38:27,1,700.0,0.0,UPI,Success
T12743,U00892,P0055,2024-06-22 21:21:44,1,300.0,0.0,Card,Failed
T12744,U05476,P0059,2023-09-28 17:57:28,1,800.0,0.0,Wallet,Success
T12745,U06974,P0033,2024-12-18 14:22:16,1,6000.0,0.0,NetBanking,Success
T12746,U05810,P0186,2023-02-25 17:17:51,1,2635.0,465.0,UPI,Success
T12747,U02242,P0009,2024-08-02 16:09:57,1,4690.0,2010.0,Card,Refunded
T12748,U05165,P0077,2024-12-04 15:27:31,1,400.0,100.0,UPI,Success
T12749,U08954,P0024,2024-06-08 13:56:09,2,18810.0,990.0,NetBanking,Success
T12750,U04154,P0034,2024-02-19 15:58:06,1,4085.0,215.0,UPI,Success
T12751,U03471,P0121,2024-11-20 19:09:09,1,380.0,20.0,NetBanking,Success
T12752,U07181,P0037,2024-11-29 10:25:44,1,4880.0,1220.0,UPI,Success
T12753,U09390,P0151,2024-05-07 21:46:02,1,2320.0,580.0,Card,Success
T12754,U00690,P0027,2023-09-25 11:26:13,1,4400.0,0.0,UPI,Success
T12755,U05479,P0153,2024-06-13 20:18:30,1,2850.0,150.0,UPI,Refunded
T12756,U00230,P0084,2022-11-09 18:16:12,2,1800.0,0.0,UPI,Success
T12757,U02079,P0084,2024-11-07 08:27:34,1,810.0,90.0,Wallet,Success
T12758,U07677,P0029,2024-11-02 19:23:52,3,5100.0,0.0,Card,Success
T12759,U05093,P0093,2024-05-16 12:31:44,1,475.0,25.0,UPI,Success
T12760,U03080,P0130,2024-10-28 10:02:54,1,1615.0,85.0,UPI,Success
T12761,U03339,P0187,2024-05-18 06:46:32,1,2635.0,465.0,Wallet,Success
T12762,U09057,P0043,2024-10-07 06:25:24,1,7600.0,400.0,Card,Success
T12763,U06311,P0105,2023-05-28 19:52:17,1,2070.0,230.0,UPI,Success
T12764,U01691,P0033,2024-05-02 13:56:34,1,4800.0,1200.0,Card,Success
T12765,U03818,P0171,2024-12-28 21:51:29,1,3600.0,400.0,UPI,Success
T12766,U09994,P0182,2024-11-02 20:52:18,1,1840.0,460.0,Card,Failed
T12767,U03720,P0068,2024-04-29 18:19:17,1,810.0,90.0,UPI,Success
T12768,U04055,P0179,2024-03-24 23:39:57,1,2000.0,0.0,Card,Success
T12769,U06572,P0144,2024-12-22 19:27:06,1,4465.0,235.0,UPI,Success
T12770,U01642,P0085,2024-10-23 11:01:44,2,1710.0,90.0,UPI,Success
T12771,U00556,P0119,2024-08-23 20:15:01,2,3570.0,630.0,Card,Success
T12772,U08091,P0092,2024-12-14 14:29:05,1,720.0,80.0,UPI,Success
T12773,U02522,P0168,2024-12-04 19:08:16,1,475.0,25.0,Card,Success
T12774,U09760,P0031,2024-10-15 08:50:45,1,3700.0,0.0,Wallet,Success
T12775,U02307,P0127,2024-07-26 12:01:51,1,700.0,300.0,UPI,Success
T12776,U06538,P0072,2023-11-08 17:07:43,1,900.0,0.0,UPI,Success
T12777,U04257,P0128,2024-10-30 15:02:04,2,1020.0,180.0,Wallet,Success
T12778,U02506,P0008,2024-11-15 07:43:50,1,9900.0,0.0,UPI,Success
T12779,U05991,P0122,2024-11-14 08:46:13,1,900.0,100.0,NetBanking,Success
T12780,U00778,P0067,2024-12-20 10:33:16,1,225.0,75.0,Card,Success
T12781,U08010,P0062,2024-09-02 15:22:20,1,810.0,90.0,UPI,Success
T12782,U05474,P0111,2024-09-27 13:32:19,2,2090.0,110.0,UPI,Success
T12783,U04980,P0189,2024-08-02 09:23:17,2,7560.0,840.0,NetBanking,Success
T12784,U01846,P0051,2024-04-10 13:39:06,1,700.0,0.0,Wallet,Success
T12785,U00747,P0148,2023-09-09 22:44:07,1,3760.0,940.0,UPI,Success
T12786,U08789,P0009,2024-09-07 20:27:50,1,6700.0,0.0,Wallet,Success
T12787,U09125,P0132,2023-10-13 12:22:46,1,810.0,90.0,Card,Refunded
T12788,U01779,P0091,2024-04-29 19:50:37,1,285.0,15.0,Card,Success
T12789,U06157,P0007,2024-09-14 00:32:49,1,8100.0,0.0,Wallet,Success
T12790,U03780,P0118,2024-10-13 15:09:42,1,2000.0,0.0,Card,Success
T12791,U07976,P0175,2024-01-08 09:27:24,1,3135.0,165.0,UPI,Success
T12792,U08113,P0054,2024-01-22 08:13:58,2,1200.0,0.0,Card,Success
T12793,U02831,P0186,2024-10-21 14:59:30,1,3100.0,0.0,NetBanking,Success
T12794,U06370,P0186,2024-06-07 07:16:53,1,2790.0,310.0,Card,Success
T12795,U08618,P0069,2023-11-12 18:32:39,1,900.0,0.0,Card,Success
T12796,U06217,P0012,2023-08-19 20:33:08,1,5035.0,265.0,UPI,Success
T12797,U00866,P0090,2024-06-20 17:09:54,1,255.0,45.0,Card,Success
T12798,U08596,P0011,2023-05-14 22:45:18,1,5300.0,0.0,Card,Success
T12799,U03744,P0185,2023-08-15 14:59:58,2,2520.0,280.0,Wallet,Success
T12800,U02494,P0087,2024-04-29 10:42:46,1,200.0,0.0,UPI,Success
T12801,U05272,P0161,2023-07-14 16:34:57,2,3000.0,1000.0,Wallet,Success
T12802,U08136,P0021,2024-05-15 22:19:22,3,6600.0,0.0,Wallet,Success
T12803,U08243,P0147,2024-09-06 10:06:11,1,1200.0,0.0,UPI,Success
T12804,U05141,P0167,2024-12-07 07:57:02,2,3200.0,800.0,UPI,Refunded
T12805,U08180,P0175,2024-12-15 10:48:29,1,3300.0,0.0,NetBanking,Refunded
T12806,U03309,P0112,2024-04-11 22:19:58,1,400.0,0.0,UPI,Success
T12807,U02428,P0163,2024-12-05 07:46:35,1,1800.0,200.0,Card,Refunded
T12808,U09826,P0193,2023-07-08 09:36:14,1,5300.0,0.0,NetBanking,Success
T12809,U06877,P0121,2024-10-08 23:28:25,1,400.0,0.0,Wallet,Success
T12810,U08442,P0050,2024-10-16 23:27:02,1,7400.0,0.0,Card,Failed
T12811,U04597,P0143,2024-08-17 08:29:49,1,3315.0,585.0,NetBanking,Success
T12812,U08631,P0047,2024-07-19 00:31:33,1,900.0,100.0,NetBanking,Success
T12813,U02690,P0010,2024-07-01 19:36:22,2,1600.0,400.0,UPI,Success
T12814,U08792,P0020,2024-03-25 10:44:02,2,9400.0,0.0,UPI,Success
T12815,U09813,P0182,2024-09-01 11:09:25,3,6900.0,0.0,NetBanking,Success
T12816,U05986,P0031,2024-07-18 10:47:27,1,3700.0,0.0,Wallet,Failed
T12817,U02314,P0104,2024-04-09 09:22:21,1,1800.0,200.0,Card,Success
T12818,U06393,P0095,2023-10-28 20:42:45,1,665.0,35.0,Card,Success
T12819,U00844,P0028,2024-05-13 09:13:46,1,3230.0,570.0,Card,Refunded
T12820,U08810,P0125,2024-06-01 09:11:37,1,800.0,0.0,UPI,Success
T12821,U03626,P0084,2024-10-18 15:59:10,1,900.0,0.0,UPI,Success
T12822,U06402,P0158,2024-09-05 08:12:03,1,1425.0,75.0,UPI,Success
T12823,U07120,P0186,2024-09-11 10:52:17,3,9300.0,0.0,UPI,Success
T12824,U04512,P0118,2024-09-20 00:07:13,1,1500.0,500.0,Wallet,Success
T12825,U08483,P0024,2023-12-05 18:21:43,2,16830.0,2970.0,Card,Success
T12826,U06388,P0163,2024-09-19 22:34:54,1,2000.0,0.0,UPI,Success
T12827,U05230,P0083,2024-07-02 17:44:50,1,720.0,80.0,Card,Success
T12828,U07835,P0147,2024-06-26 23:30:42,1,1140.0,60.0,Card,Success
T12829,U05637,P0079,2024-09-30 21:50:29,1,200.0,0.0,Card,Success
T12830,U03948,P0094,2023-09-27 07:38:40,1,300.0,0.0,UPI,Success
T12831,U01505,P0122,2024-12-07 21:25:25,1,1000.0,0.0,Card,Success
T12832,U07206,P0135,2024-12-26 21:48:49,1,1800.0,200.0,UPI,Success
T12833,U00944,P0053,2024-03-27 14:52:18,1,190.0,10.0,Card,Success
T12834,U06154,P0150,2024-07-08 00:06:07,2,2890.0,510.0,Card,Success
T12835,U04006,P0165,2024-05-06 09:51:55,1,3150.0,1350.0,Wallet,Success
T12836,U01053,P0004,2024-09-27 13:35:02,1,6715.0,1185.0,Card,Success
T12837,U00607,P0168,2024-11-24 18:00:29,2,950.0,50.0,Card,Success
T12838,U09649,P0194,2024-07-16 18:58:06,1,380.0,20.0,UPI,Success
T12839,U03902,P0136,2024-12-01 21:19:06,1,450.0,150.0,Card,Success
T12840,U01664,P0004,2024-06-19 13:02:24,3,23700.0,0.0,Card,Success
T12841,U08787,P0167,2024-01-19 17:01:51,2,4000.0,0.0,UPI,Success
T12842,U07749,P0170,2024-03-13 22:25:39,3,14700.0,0.0,UPI,Refunded
T12843,U08283,P0154,2024-08-30 16:24:22,1,1680.0,720.0,Wallet,Success
T12844,U06386,P0046,2024-07-09 13:42:36,1,4700.0,0.0,NetBanking,Failed
T12845,U09735,P0150,2023-03-20 18:52:12,1,1700.0,0.0,Card,Refunded
T12846,U08452,P0068,2023-11-08 09:57:36,1,900.0,0.0,Card,Success
T12847,U05085,P0177,2024-10-04 21:28:15,1,3800.0,200.0,Wallet,Success
T12848,U07449,P0124,2023-01-22 21:12:57,2,1260.0,140.0,Wallet,Success
T12849,U09714,P0159,2024-01-17 20:37:14,1,3330.0,370.0,Card,Success
T12850,U02660,P0041,2024-06-20 09:51:03,1,1350.0,450.0,UPI,Success
T12851,U03659,P0181,2024-06-12 22:29:56,1,1980.0,220.0,NetBanking,Success
T12852,U06908,P0021,2024-02-24 22:04:51,1,1870.0,330.0,UPI,Success
T12853,U00487,P0136,2024-11-28 21:48:03,1,540.0,60.0,Card,Success
T12854,U03630,P0123,2024-02-14 09:53:00,1,1600.0,400.0,NetBanking,Success
T12855,U02868,P0131,2024-03-24 11:58:26,2,1500.0,500.0,Card,Success
T12856,U00227,P0042,2024-03-22 06:52:11,1,6555.0,345.0,Card,Success
T12857,U00406,P0141,2024-08-20 18:53:34,1,4100.0,0.0,Card,Success
T12858,U05467,P0168,2024-08-11 09:48:32,1,475.0,25.0,UPI,Success
T12859,U00226,P0176,2024-08-04 16:34:46,1,3515.0,185.0,UPI,Success
T12860,U06775,P0122,2024-09-29 21:28:43,3,2250.0,750.0,Wallet,Success
T12861,U03102,P0185,2024-09-08 20:51:14,1,1330.0,70.0,Card,Success
T12862,U07613,P0188,2022-09-20 12:25:06,1,3100.0,0.0,Card,Success
T12863,U00505,P0082,2024-10-20 17:49:34,1,200.0,0.0,UPI,Success
T12864,U09856,P0149,2024-10-14 14:44:38,1,4900.0,0.0,UPI,Success
T12865,U08868,P0004,2024-04-19 17:42:20,1,7900.0,0.0,Wallet,Success
T12866,U06208,P0094,2024-09-16 09:58:08,1,300.0,0.0,Card,Success
T12867,U01514,P0018,2024-12-15 18:28:17,2,10640.0,560.0,Card,Success
T12868,U02614,P0058,2023-12-01 22:30:38,1,320.0,80.0,Card,Success
T12869,U06177,P0162,2024-10-25 18:38:43,1,1615.0,85.0,NetBanking,Success
T12870,U05019,P0026,2023-06-25 17:48:39,1,4100.0,0.0,Card,Success
T12871,U08286,P0066,2024-06-08 22:40:24,1,300.0,0.0,UPI,Refunded
T12872,U08116,P0119,2024-10-18 20:05:58,1,1890.0,210.0,Card,Failed
T12873,U00009,P0174,2024-03-16 10:52:56,1,3200.0,800.0,NetBanking,Success
T12874,U08878,P0103,2024-12-20 07:30:46,1,1400.0,0.0,UPI,Success
T12875,U05297,P0122,2024-05-17 15:08:19,1,1000.0,0.0,Wallet,Success
T12876,U02715,P0176,2023-07-21 21:58:39,1,3515.0,185.0,UPI,Success
T12877,U09421,P0029,2024-12-22 20:20:51,1,1615.0,85.0,Card,Success
T12878,U04487,P0080,2024-10-04 16:18:47,2,900.0,100.0,Card,Success
T12879,U09212,P0186,2024-01-30 23:01:39,1,2790.0,310.0,UPI,Success
T12880,U01851,P0183,2024-04-11 20:24:44,1,2375.0,125.0,Card,Success
T12881,U09087,P0123,2024-11-27 08:28:33,1,2000.0,0.0,UPI,Success
T12882,U00053,P0097,2024-12-18 18:50:53,2,800.0,0.0,NetBanking,Success
T12883,U01969,P0114,2024-02-22 18:52:22,1,700.0,0.0,UPI,Success
T12884,U04467,P0099,2023-11-20 23:38:14,1,300.0,0.0,UPI,Refunded
T12885,U01647,P0177,2024-06-10 10:56:22,1,4000.0,0.0,UPI,Failed
T12886,U08248,P0038,2024-03-22 18:35:04,1,2565.0,135.0,Wallet,Success
T12887,U08782,P0163,2024-09-26 10:25:19,2,3600.0,400.0,UPI,Success
T12888,U06926,P0102,2024-12-07 06:59:15,1,1190.0,210.0,Card,Success
T12889,U03118,P0145,2023-08-19 08:16:36,1,810.0,90.0,Card,Success
T12890,U02560,P0087,2022-11-20 19:33:58,1,190.0,10.0,NetBanking,Success
T12891,U08211,P0115,2024-09-09 09:50:15,1,760.0,40.0,UPI,Success
T12892,U02253,P0025,2024-01-13 22:01:06,1,7395.0,1305.0,Card,Success
T12893,U00033,P0101,2024-09-25 15:55:27,2,3420.0,380.0,UPI,Success
T12894,U00932,P0127,2024-05-27 22:53:30,2,1500.0,500.0,NetBanking,Success
T12895,U03076,P0025,2024-10-11 21:22:44,1,8265.0,435.0,Card,Success
T12896,U01722,P0016,2024-02-01 09:24:50,1,4640.0,1160.0,Card,Refunded
T12897,U04299,P0133,2023-10-17 07:04:05,1,450.0,50.0,UPI,Success
T12898,U09109,P0168,2023-08-05 16:06:54,1,450.0,50.0,Card,Success
T12899,U05101,P0178,2024-12-09 15:33:56,1,3325.0,175.0,Wallet,Success
T12900,U05701,P0026,2024-01-26 09:27:46,1,3895.0,205.0,Wallet,Success
T12901,U04924,P0181,2024-10-16 10:26:43,1,2090.0,110.0,UPI,Success
T12902,U02181,P0017,2024-05-18 07:44:22,1,8550.0,450.0,Wallet,Success
T12903,U06338,P0150,2024-05-25 21:51:19,1,1700.0,0.0,Card,Success
T12904,U00876,P0164,2024-11-11 10:09:17,1,900.0,0.0,Card,Success
T12905,U08777,P0016,2024-08-14 11:13:55,1,4930.0,870.0,UPI,Success
T12906,U04057,P0052,2024-10-19 16:02:48,1,200.0,0.0,Wallet,Success
T12907,U00041,P0072,2024-08-18 10:27:58,1,855.0,45.0,Card,Success
T12908,U08218,P0061,2024-09-14 13:03:12,1,700.0,0.0,Card,Success
T12909,U09958,P0069,2024-09-24 08:17:46,1,900.0,0.0,Card,Success
T12910,U07589,P0023,2024-04-26 09:54:49,1,4950.0,550.0,UPI,Success
T12911,U05707,P0177,2024-10-26 09:53:32,1,3000.0,1000.0,Wallet,Success
T12912,U08718,P0188,2024-06-04 17:53:52,1,2945.0,155.0,NetBanking,Success
T12913,U00148,P0139,2024-05-18 07:03:32,2,2340.0,260.0,NetBanking,Success
T12914,U02921,P0087,2023-10-10 12:50:28,2,340.0,60.0,NetBanking,Success
T12915,U03600,P0052,2024-11-25 07:28:49,1,200.0,0.0,Card,Success
T12916,U09402,P0182,2024-12-19 06:35:40,3,6900.0,0.0,UPI,Success
T12917,U07682,P0027,2024-02-16 23:46:16,1,4400.0,0.0,Card,Success
T12918,U02484,P0113,2024-03-04 20:37:20,1,990.0,110.0,Card,Success
T12919,U04150,P0153,2024-10-03 19:16:38,1,2250.0,750.0,Card,Success
T12920,U06926,P0102,2024-12-07 06:49:15,2,2660.0,140.0,UPI,Success
T12921,U06916,P0098,2024-05-22 08:56:04,1,900.0,0.0,Wallet,Success
T12922,U00751,P0148,2024-10-04 08:10:35,1,4230.0,470.0,UPI,Success
T12923,U02253,P0161,2024-01-22 23:19:05,1,1800.0,200.0,NetBanking,Success
T12924,U05741,P0176,2023-06-25 15:43:53,2,6290.0,1110.0,UPI,Success
T12925,U03960,P0183,2024-11-18 11:52:10,1,2375.0,125.0,Card,Failed
T12926,U02815,P0080,2024-10-10 21:52:43,1,500.0,0.0,Card,Success
T12927,U09153,P0011,2024-06-20 22:32:53,1,4505.0,795.0,Wallet,Success
T12928,U03591,P0061,2023-05-08 12:01:29,1,700.0,0.0,UPI,Success
T12929,U02731,P0080,2024-07-25 18:36:15,1,500.0,0.0,Card,Success
T12930,U00903,P0115,2024-11-08 14:20:56,1,680.0,120.0,Card,Success
T12931,U02378,P0056,2024-10-12 15:37:53,3,900.0,0.0,Card,Success
T12932,U05986,P0031,2024-07-18 10:36:27,1,3330.0,370.0,Wallet,Refunded
T12933,U09217,P0061,2024-05-27 19:33:18,1,595.0,105.0,UPI,Refunded
T12934,U06607,P0119,2024-11-27 19:20:18,1,2100.0,0.0,Wallet,Success
T12935,U08229,P0144,2024-05-06 09:47:30,1,4230.0,470.0,UPI,Success
T12936,U03087,P0185,2024-08-25 19:08:37,3,3360.0,840.0,Card,Failed
T12937,U00138,P0021,2024-06-18 14:42:34,2,3960.0,440.0,UPI,Success
T12938,U01507,P0108,2024-10-27 07:18:30,1,480.0,120.0,UPI,Success
T12939,U02091,P0127,2024-12-06 11:48:14,1,850.0,150.0,Card,Refunded
T12940,U04816,P0090,2024-01-25 15:14:02,1,255.0,45.0,UPI,Success
T12941,U00106,P0061,2024-10-21 09:52:26,1,700.0,0.0,Card,Success
T12942,U05467,P0159,2024-10-02 10:43:09,1,2960.0,740.0,NetBanking,Success
T12943,U09636,P0167,2024-08-06 22:32:56,3,6000.0,0.0,Wallet,Success
T12944,U03365,P0101,2024-11-11 11:01:41,1,1900.0,0.0,Card,Success
T12945,U01605,P0138,2023-04-04 00:51:34,1,1120.0,480.0,Card,Success
T12946,U02640,P0013,2023-10-10 22:06:43,1,2200.0,0.0,UPI,Success
T12947,U08395,P0114,2024-07-16 09:25:22,2,1260.0,140.0,Card,Success
T12948,U01229,P0144,2024-09-28 17:11:04,1,4230.0,470.0,UPI,Success
T12949,U09353,P0116,2024-08-23 17:22:14,2,2240.0,960.0,UPI,Success
T12950,U06271,P0172,2024-03-24 22:30:16,1,960.0,240.0,UPI,Success
T12951,U09152,P0143,2024-08-15 20:57:57,1,3510.0,390.0,Wallet,Success
T12952,U07120,P0186,2024-09-11 11:04:17,1,2790.0,310.0,UPI,Success
T12953,U05549,P0198,2024-12-21 23:20:51,2,2700.0,300.0,NetBanking,Success
T12954,U00706,P0104,2024-08-06 18:26:47,1,1900.0,100.0,UPI,Success
T12955,U08037,P0182,2024-09-05 08:44:04,1,1840.0,460.0,Card,Success
T12956,U04434,P0027,2024-05-22 09:30:50,2,7920.0,880.0,Card,Success
T12957,U09300,P0192,2023-10-01 11:26:25,1,450.0,50.0,Wallet,Success
T12958,U00560,P0132,2024-07-01 11:37:01,1,900.0,0.0,Wallet,Refunded
T12959,U01722,P0087,2024-01-22 23:56:13,1,190.0,10.0,UPI,Failed
T12960,U01016,P0166,2024-01-05 21:13:08,2,9800.0,0.0,UPI,Success
T12961,U06597,P0161,2024-05-11 00:36:10,1,1800.0,200.0,Wallet,Success
T12962,U00378,P0145,2024-10-12 16:48:53,3,2565.0,135.0,Card,Failed
T12963,U04854,P0091,2024-06-29 00:02:23,1,285.0,15.0,Card,Success
T12964,U08966,P0009,2024-06-24 22:53:43,1,6030.0,670.0,UPI,Success
T12965,U03820,P0141,2023-04-19 20:57:27,1,3280.0,820.0,NetBanking,Failed
T12966,U07494,P0041,2024-05-14 17:20:55,1,1800.0,0.0,UPI,Success
T12967,U06408,P0083,2024-05-14 15:31:34,1,680.0,120.0,NetBanking,Success
T12968,U05421,P0085,2024-01-28 08:16:19,1,765.0,135.0,UPI,Success
T12969,U08719,P0090,2024-12-19 12:04:11,3,855.0,45.0,Card,Success
T12970,U01913,P0116,2024-02-03 00:06:37,1,1520.0,80.0,Card,Success
T12971,U00133,P0078,2023-03-22 14:53:57,1,300.0,0.0,Card,Success
T12972,U09242,P0151,2022-08-17 21:01:34,1,2320.0,580.0,Card,Success
T12973,U00741,P0118,2023-05-04 23:20:21,1,1600.0,400.0,UPI,Success
T12974,U04839,P0196,2024-09-25 16:06:12,1,2160.0,540.0,UPI,Success
T12975,U01650,P0054,2024-12-16 13:16:03,2,960.0,240.0,NetBanking,Success
T12976,U05185,P0073,2024-12-26 17:13:53,1,255.0,45.0,NetBanking,Success
T12977,U07763,P0144,2023-12-14 15:17:02,1,4700.0,0.0,Wallet,Success
T12978,U06338,P0122,2024-05-21 11:56:15,2,1800.0,200.0,UPI,Failed
T12979,U09221,P0097,2024-03-15 20:38:04,1,360.0,40.0,Card,Success
T12980,U07689,P0065,2023-05-14 10:32:22,1,240.0,60.0,UPI,Success
T12981,U07264,P0199,2023-09-13 22:59:21,1,1620.0,180.0,UPI,Success
T12982,U06599,P0027,2023-08-24 23:19:20,1,4400.0,0.0,Card,Failed
T12983,U08714,P0132,2024-01-12 11:07:46,3,2700.0,0.0,Card,Success
T12984,U08097,P0003,2024-08-17 14:07:31,1,2300.0,0.0,Card,Success
T12985,U02873,P0070,2023-06-18 11:27:54,1,800.0,0.0,Card,Success
T12986,U00113,P0028,2024-09-24 18:34:26,1,3230.0,570.0,UPI,Success
T12987,U03788,P0161,2024-12-04 10:44:50,1,1600.0,400.0,UPI,Success
T12988,U06214,P0136,2024-09-21 09:39:37,1,600.0,0.0,Card,Success
T12989,U06023,P0159,2024-09-25 14:26:48,1,3700.0,0.0,NetBanking,Success
T12990,U04571,P0121,2024-12-05 06:53:39,1,380.0,20.0,Card,Success
T12991,U06160,P0080,2024-08-01 00:51:33,1,400.0,100.0,UPI,Success
T12992,U07648,P0102,2024-05-25 19:56:32,1,1400.0,0.0,UPI,Success
T12993,U08993,P0115,2024-07-30 09:41:36,1,760.0,40.0,NetBanking,Success
T12994,U01110,P0051,2024-07-14 14:25:11,1,700.0,0.0,UPI,Success
T12995,U02489,P0095,2024-05-14 18:46:51,3,1890.0,210.0,Card,Success
T12996,U06113,P0007,2024-10-21 15:36:50,1,7695.0,405.0,Wallet,Success
T12997,U02488,P0154,2023-03-17 12:42:42,1,1680.0,720.0,Card,Success
T12998,U05978,P0114,2024-10-16 14:37:54,2,1190.0,210.0,Card,Success
T12999,U07097,P0099,2024-04-24 18:08:00,2,540.0,60.0,NetBanking,Success
T13000,U07303,P0094,2023-08-26 23:27:08,1,285.0,15.0,Wallet,Success
T13001,U08307,P0044,2023-08-04 21:45:09,1,2040.0,360.0,Wallet,Success
T13002,U02163,P0118,2023-11-15 18:22:47,1,1800.0,200.0,NetBanking,Success
T13003,U08683,P0057,2024-10-12 18:50:13,1,380.0,20.0,UPI,Success
T13004,U04997,P0009,2024-10-13 18:44:43,1,6700.0,0.0,Wallet,Success
T13005,U00847,P0010,2023-11-01 20:40:43,1,850.0,150.0,Card,Success
T13006,U03320,P0149,2024-01-13 07:36:27,2,8820.0,980.0,Card,Success
T13007,U01505,P0122,2024-12-07 20:53:25,1,900.0,100.0,NetBanking,Success
T13008,U09003,P0071,2024-08-11 11:39:43,1,760.0,40.0,UPI,Success
T13009,U01790,P0149,2024-03-09 09:35:42,1,3920.0,980.0,NetBanking,Success
T13010,U04639,P0121,2022-12-17 20:52:34,2,760.0,40.0,Card,Success
T13011,U04892,P0140,2024-12-27 18:00:53,1,1900.0,0.0,UPI,Success
T13012,U02282,P0123,2024-10-16 23:14:42,1,1800.0,200.0,UPI,Refunded
T13013,U09766,P0064,2024-02-06 14:48:53,1,450.0,50.0,NetBanking,Success
T13014,U07856,P0158,2024-07-12 13:04:59,2,3000.0,0.0,Wallet,Success
T13015,U05547,P0180,2024-05-22 21:48:31,1,3420.0,380.0,UPI,Success
T13016,U03764,P0035,2024-03-08 11:25:19,1,8100.0,0.0,Card,Success
T13017,U05532,P0030,2024-11-23 20:21:32,1,4250.0,750.0,Wallet,Success
T13018,U04535,P0166,2024-09-06 23:06:47,3,13965.0,735.0,Wallet,Success
T13019,U05707,P0177,2024-10-26 10:21:32,1,3600.0,400.0,UPI,Success
T13020,U03838,P0091,2024-11-28 20:24:12,1,240.0,60.0,UPI,Success
T13021,U07850,P0099,2024-07-06 16:42:50,1,300.0,0.0,Wallet,Success
T13022,U02142,P0137,2024-10-09 14:48:02,1,990.0,110.0,Card,Success
T13023,U04230,P0010,2024-10-25 22:45:40,1,950.0,50.0,Card,Success
T13024,U00604,P0126,2024-10-06 15:48:37,1,1040.0,260.0,Wallet,Success
T13025,U08599,P0144,2024-01-16 21:07:41,2,7990.0,1410.0,UPI,Success
T13026,U04553,P0155,2024-11-09 11:16:15,1,3780.0,420.0,UPI,Success
