user_id,signup_date,country,city,age_group,gender,device_type,acquisition_source
U06233,2024-05-03,USA,New York,25-34,Male,Mobile,Paid Ads
U06234,2024-09-15,India,Ahmedabad,25-34,Male,Mobile,Organic
U06235,2024-06-02,India,Mumbai,35-44,Female,Desktop,Organic
U06236,2024-01-24,India,Delhi,45-60,Male,Mobile,Organic
U06237,2024-03-19,India,Kolkata,35-44,Male,Mobile,Paid Ads
U06238,2022-07-09,UK,London,25-34,Male,Mobile,Paid Ads
U06239,2023-08-10,UK,London,35-44,Male,Tablet,Organic
U06240,2024-07-21,USA,Houston,18-24,Female,Mobile,Organic
U06241,2023-05-25,India,Kolkata,18-24,Female,Mobile,Social
U06242,2022-10-19,India,Bangalore,18-24,Female,Mobile,Referral
U06243,2024-08-28,India,Ahmedabad,18-24,Male,Mobile,Paid Ads
U06244,2022-09-05,India,Chennai,25-34,Male,Tablet,Paid Ads
U06245,2024-07-14,India,Pune,25-34,Male,Tablet,Paid Ads
U06246,2024-11-10,India,Chennai,18-24,Male,Mobile,Organic
U06247,2024-09-16,USA,San Antonio,45-60,Male,Mobile,Referral
U06248,2024-01-06,Canada,Vancouver,45-60,Male,Desktop,Social
U06249,2022-09-25,India,Delhi,45-60,Female,Mobile,Organic
U06250,2024-03-08,Australia,Canberra,18-24,Male,Mobile,Organic
U06251,2024-06-02,Canada,Quebec City,45-60,Female,Mobile,Paid Ads
U06252,2024-08-18,Germany,Cologne,35-44,Female,Desktop,Organic
U06253,2024-03-21,Australia,Adelaide,45-60,Female,Desktop,Paid Ads
U06254,2023-04-21,USA,Los Angeles,25-34,Female,Mobile,Social
U06255,2024-07-21,USA,New York,35-44,Male,Desktop,Organic
U06256,2023-12-20,India,Ahmedabad,18-24,Male,Desktop,Social
U06257,2024-07-08,UK,London,18-24,Female,Desktop,Referral
U06258,2023-04-27,USA,Houston,18-24,Male,Mobile,Organic
U06259,2022-09-05,USA,Chicago,45-60,Other,Mobile,Organic
U06260,2023-03-17,UK,Sheffield,18-24,Male,Mobile,Referral
U06261,2023-12-16,USA,Philadelphia,18-24,Male,Desktop,Organic
U06262,2024-08-26,USA,Philadelphia,45-60,Female,Mobile,Organic
U06263,2024-08-05,India,Ahmedabad,18-24,Male,Mobile,Social
U06264,2023-04-17,UK,Liverpool,45-60,Male,Mobile,Organic
U06265,2024-07-04,Australia,Melbourne,35-44,Female,Mobile,Organic
U06266,2022-04-01,Canada,Vancouver,18-24,Male,Mobile,Organic
U06267,2024-12-22,Canada,Vancouver,18-24,Female,Mobile,Referral
U06268,2022-01-06,India,Pune,25-34,Male,Mobile,Social
U06269,2024-01-01,Australia,Brisbane,45-60,Male,Mobile,Paid Ads
U06270,2024-01-28,India,Kolkata,45-60,Male,Mobile,Paid Ads
U06271,2024-02-24,Australia,Melbourne,25-34,Male,Mobile,Organic
U06272,2024-06-04,India,Chennai,25-34,Male,Desktop,Referral
U06273,2024-12-02,USA,San Antonio,25-34,Other,Mobile,Social
U06274,2024-10-13,UK,Bristol,35-44,Female,Mobile,Organic
U06275,2024-11-14,USA,Chicago,25-34,Female,Desktop,Referral
U06276,2024-05-17,USA,Houston,18-24,Male,Mobile,Referral
U06277,2024-11-11,UK,Liverpool,35-44,Male,Desktop,Social
U06278,2022-02-03,USA,New York,25-34,Female,Mobile,Referral
U06279,2024-08-07,India,Delhi,18-24,Female,Tablet,Organic
U06280,2023-09-10,USA,Houston,35-44,Male,Mobile,Social
U06281,2024-07-11,India,Delhi,25-34,Male,Mobile,Organic
U06282,2024-12-10,UK,Birmingham,25-34,Male,Mobile,Social
U06283,2024-12-08,India,Ahmedabad,35-44,Male,Mobile,Referral
U06284,2022-09-05,USA,Houston,25-34,Female,Mobile,Paid Ads
U06285,2023-04-23,USA,San Antonio,35-44,Male,Mobile,Social
U06286,2024-07-02,India,Bangalore,45-60,Male,Mobile,Organic
U06287,2024-05-28,USA,Chicago,35-44,Female,Desktop,Paid Ads
U06288,2023-05-28,USA,San Antonio,35-44,Male,Mobile,Organic
U06289,2024-03-15,Germany,Hamburg,35-44,Female,Mobile,Organic
U06290,2024-09-16,Canada,Ottawa,25-34,Female,Mobile,Paid Ads
U06291,2024-10-04,UK,Leeds,18-24,Male,Desktop,Paid Ads
U06292,2023-05-22,USA,Los Angeles,25-34,Female,Mobile,Organic
U06293,2023-06-28,India,Delhi,35-44,Male,Mobile,Paid Ads
U06294,2023-03-28,India,Kolkata,25-34,Male,Mobile,Social
U06295,2024-10-16,India,Delhi,25-34,Female,Tablet,Paid Ads
U06296,2023-07-12,Canada,Montreal,35-44,Female,Desktop,Organic
U06297,2023-09-28,India,Delhi,18-24,Female,Mobile,Social
U06298,2022-09-14,USA,San Antonio,35-44,Female,Mobile,Social
U06299,2023-10-12,India,Pune,25-34,Male,Desktop,Social
U06300,2024-10-28,India,Ahmedabad,25-34,Female,Mobile,Social
U06301,2023-05-21,India,Kolkata,25-34,Female,Mobile,Paid Ads
U06302,2022-07-16,USA,Phoenix,18-24,Male,Mobile,Referral
U06303,2024-12-16,USA,Houston,25-34,Female,Mobile,Referral
U06304,2022-12-22,USA,Los Angeles,25-34,Male,Mobile,Social
U06305,2022-03-12,USA,Phoenix,25-34,Female,Desktop,Paid Ads
U06306,2024-06-02,Canada,Vancouver,35-44,Female,Mobile,Organic
U06307,2024-12-23,UK,Leeds,25-34,Male,Mobile,Social
U06308,2024-08-24,Canada,Vancouver,35-44,Male,Mobile,Organic
U06309,2024-08-14,USA,Houston,35-44,Male,Mobile,Organic
U06310,2024-02-11,India,Kolkata,18-24,Male,Mobile,Referral
U06311,2022-06-09,Australia,Sydney,25-34,Male,Desktop,Paid Ads
U06312,2024-07-22,India,Chennai,18-24,Male,Desktop,Organic
U06313,2024-12-07,India,Hyderabad,45-60,Female,Mobile,Referral
U06314,2024-07-12,USA,San Antonio,45-60,Male,Desktop,Social
U06315,2024-03-17,USA,Philadelphia,18-24,Male,Mobile,Paid Ads
U06316,2023-09-09,India,Kolkata,25-34,Male,Mobile,Organic
U06317,2024-02-06,UK,Bristol,45-60,Female,Mobile,Social
U06318,2024-11-12,USA,Houston,35-44,Female,Mobile,Social
U06319,2024-03-20,USA,Phoenix,25-34,Male,Desktop,Social
U06320,2023-11-10,USA,San Antonio,25-34,Male,Mobile,Organic
U06321,2023-02-09,USA,Chicago,25-34,Other,Desktop,Social
U06322,2023-11-12,India,Hyderabad,35-44,Male,Mobile,Paid Ads
U06323,2024-09-01,India,Bangalore,35-44,Female,Desktop,Social
U06324,2023-04-02,India,Delhi,25-34,Male,Desktop,Paid Ads
U06325,2022-02-19,UK,Sheffield,18-24,Male,Mobile,Organic
U06326,2024-03-01,USA,Philadelphia,45-60,Female,Mobile,Organic
U06327,2022-04-16,USA,Phoenix,35-44,Other,Desktop,Social
U06328,2024-10-16,USA,San Antonio,18-24,Female,Mobile,Social
U06329,2023-06-18,USA,Houston,18-24,Female,Mobile,Organic
U06330,2024-05-18,India,Delhi,25-34,Male,Mobile,Paid Ads
U06331,2024-03-23,India,Ahmedabad,25-34,Male,Mobile,Organic
U06332,2024-10-26,Australia,Brisbane,25-34,Male,Mobile,Organic
U06333,2024-08-13,USA,Phoenix,18-24,Male,Desktop,Organic
U06334,2022-08-22,UK,London,45-60,Female,Mobile,Social
U06335,2022-07-12,USA,San Antonio,35-44,Male,Mobile,Social
U06336,2023-03-09,UK,Liverpool,18-24,Male,Mobile,Referral
U06337,2024-01-05,USA,Los Angeles,45-60,Male,Mobile,Social
U06338,2024-05-09,India,Pune,35-44,Male,Tablet,Paid Ads
U06339,2024-01-13,Australia,Perth,25-34,Male,Mobile,Paid Ads
U06340,2024-06-16,India,Delhi,45-60,Male,Mobile,Social
U06341,2023-11-28,India,Delhi,25-34,Male,Mobile,Organic
U06342,2024-07-10,India,Kolkata,35-44,Female,Desktop,Organic
U06343,2024-12-16,UK,Birmingham,25-34,Female,Tablet,Paid Ads
U06344,2023-05-14,UK,Liverpool,25-34,Male,Mobile,Organic
U06345,2024-04-25,UK,Sheffield,25-34,Female,Desktop,Organic
U06346,2022-02-02,Australia,Gold Coast,25-34,Female,Mobile,Organic
U06347,2024-05-28,India,Mumbai,25-34,Male,Mobile,Organic
U06348,2024-09-25,USA,New York,45-60,Male,Mobile,Paid Ads
U06349,2023-04-19,USA,Los Angeles,35-44,Female,Desktop,Social
U06350,2024-02-11,Germany,Dusseldorf,18-24,Female,Desktop,Paid Ads
U06351,2023-06-19,India,Bangalore,18-24,Male,Mobile,Organic
U06352,2024-08-28,Germany,Frankfurt,45-60,Male,Tablet,Paid Ads
U06353,2024-02-11,India,Mumbai,25-34,Female,Mobile,Organic
U06354,2022-09-14,UK,Bristol,25-34,Female,Mobile,Social
U06355,2024-07-15,USA,Los Angeles,35-44,Female,Desktop,Social
U06356,2024-02-25,Canada,Edmonton,45-60,Male,Tablet,Organic
U06357,2023-11-07,India,Bangalore,35-44,Male,Mobile,Organic
U06358,2022-05-15,India,Ahmedabad,18-24,Female,Desktop,Paid Ads
U06359,2024-05-27,India,Pune,25-34,Male,Desktop,Organic
U06360,2024-07-24,USA,Houston,35-44,Male,Mobile,Organic
U06361,2023-05-23,USA,Phoenix,45-60,Male,Mobile,Organic
U06362,2023-11-25,Australia,Adelaide,45-60,Male,Mobile,Organic
U06363,2023-06-08,USA,Houston,25-34,Female,Desktop,Referral
U06364,2024-09-04,India,Hyderabad,35-44,Female,Mobile,Social
U06365,2023-03-18,India,Hyderabad,18-24,Male,Mobile,Paid Ads
U06366,2023-03-14,India,Chennai,25-34,Female,Mobile,Social
U06367,2024-08-27,Canada,Montreal,25-34,Female,Mobile,Organic
U06368,2024-10-21,Canada,Ottawa,45-60,Female,Desktop,Organic
U06369,2023-12-18,Germany,Dusseldorf,18-24,Female,Desktop,Organic
U06370,2024-06-04,USA,Philadelphia,25-34,Male,Mobile,Paid Ads
U06371,2024-12-28,India,Pune,45-60,Female,Mobile,Social
U06372,2022-10-02,India,Kolkata,25-34,Male,Mobile,Organic
U06373,2022-03-21,USA,Philadelphia,25-34,Male,Desktop,Organic
U06374,2024-02-06,Germany,Hamburg,35-44,Male,Desktop,Social
U06375,2022-02-11,India,Delhi,35-44,Male,Desktop,Paid Ads
U06376,2024-02-01,India,Mumbai,25-34,Female,Mobile,Social
U06377,2024-05-15,UK,Leeds,45-60,Female,Mobile,Paid Ads
U06378,2023-12-12,UK,Leeds,18-24,Female,Desktop,Organic
U06379,2023-05-24,India,Kolkata,45-60,Female,Desktop,Social
U06380,2024-01-18,Canada,Quebec City,35-44,Male,Desktop,Paid Ads
U06381,2024-02-05,India,Bangalore,25-34,Male,Mobile,Organic
U06382,2024-02-11,Australia,Canberra,35-44,Female,Mobile,Referral
U06383,2024-04-24,India,Pune,18-24,Female,Mobile,Organic
U06384,2022-07-21,India,Mumbai,18-24,Other,Mobile,Paid Ads
U06385,2024-03-19,India,Chennai,45-60,Male,Mobile,Organic
U06386,2023-05-22,India,Mumbai,18-24,Female,Mobile,Organic
U06387,2024-11-01,USA,New York,18-24,Female,Desktop,Organic
U06388,2022-09-17,UK,Sheffield,25-34,Male,Mobile,Organic
U06389,2023-05-08,USA,Phoenix,18-24,Female,Mobile,Paid Ads
U06390,2024-09-23,UK,Bristol,45-60,Male,Tablet,Organic
U06391,2024-01-16,India,Chennai,45-60,Male,Mobile,Social
U06392,2023-09-26,India,Delhi,25-34,Female,Mobile,Organic
U06393,2023-05-26,Germany,Dusseldorf,25-34,Female,Tablet,Social
U06394,2024-08-11,Canada,Montreal,25-34,Female,Mobile,Organic
U06395,2024-05-27,India,Mumbai,25-34,Female,Mobile,Organic
U06396,2023-12-19,USA,Los Angeles,25-34,Male,Desktop,Organic
U06397,2022-06-24,USA,Houston,18-24,Male,Mobile,Social
U06398,2023-08-11,India,Kolkata,25-34,Male,Desktop,Organic
U06399,2024-02-15,USA,Philadelphia,35-44,Female,Desktop,Organic
U06400,2024-03-08,USA,Chicago,45-60,Female,Mobile,Organic
U06401,2024-11-14,India,Kolkata,35-44,Female,Mobile,Paid Ads
U06402,2024-09-01,India,Kolkata,35-44,Female,Mobile,Referral
U06403,2023-05-10,UK,Liverpool,25-34,Female,Mobile,Paid Ads
U06404,2024-05-07,India,Kolkata,45-60,Female,Mobile,Paid Ads
U06405,2024-09-18,India,Hyderabad,45-60,Female,Mobile,Paid Ads
U06406,2022-10-12,UK,Sheffield,45-60,Female,Desktop,Referral
U06407,2023-03-02,UK,Manchester,18-24,Male,Mobile,Social
U06408,2024-04-18,India,Ahmedabad,35-44,Male,Mobile,Organic
U06409,2024-07-21,Australia,Melbourne,35-44,Male,Tablet,Organic
U06410,2023-02-07,UK,Manchester,25-34,Female,Desktop,Paid Ads
U06411,2024-08-20,India,Kolkata,45-60,Female,Mobile,Paid Ads
U06412,2024-05-27,USA,San Antonio,25-34,Male,Desktop,Organic
U06413,2023-01-12,UK,Birmingham,18-24,Female,Mobile,Social
U06414,2022-03-20,India,Kolkata,25-34,Female,Desktop,Paid Ads
U06415,2022-09-25,USA,Los Angeles,25-34,Male,Mobile,Paid Ads
U06416,2024-05-14,UK,Birmingham,45-60,Female,Mobile,Paid Ads
U06417,2023-08-10,USA,San Antonio,25-34,Female,Mobile,Referral
U06418,2023-01-09,USA,Philadelphia,25-34,Male,Mobile,Organic
U06419,2024-07-23,USA,Los Angeles,35-44,Male,Mobile,Social
U06420,2024-07-15,India,Bangalore,18-24,Male,Mobile,Organic
U06421,2022-08-26,USA,New York,35-44,Female,Mobile,Organic
U06422,2023-03-20,USA,New York,35-44,Male,Desktop,Referral
U06423,2024-01-24,Canada,Edmonton,25-34,Female,Desktop,Social
U06424,2024-11-10,UK,London,45-60,Female,Mobile,Paid Ads
U06425,2024-09-19,USA,Los Angeles,25-34,Male,Tablet,Organic
U06426,2023-01-19,Germany,Stuttgart,35-44,Female,Tablet,Organic
U06427,2024-11-12,India,Ahmedabad,45-60,Other,Mobile,Paid Ads
U06428,2024-06-23,India,Kolkata,35-44,Male,Mobile,Paid Ads
U06429,2024-09-27,India,Bangalore,25-34,Female,Desktop,Paid Ads
U06430,2024-02-12,India,Delhi,18-24,Female,Mobile,Organic
U06431,2023-04-09,USA,Los Angeles,35-44,Male,Mobile,Paid Ads
U06432,2023-02-27,India,Kolkata,45-60,Male,Mobile,Paid Ads
U06433,2024-04-20,India,Ahmedabad,25-34,Female,Mobile,Referral
U06434,2024-02-04,India,Kolkata,25-34,Female,Tablet,Paid Ads
U06435,2024-12-01,UK,Leeds,25-34,Male,Desktop,Paid Ads
U06436,2023-01-16,Australia,Melbourne,35-44,Male,Mobile,Social
U06437,2024-11-01,Canada,Calgary,18-24,Male,Desktop,Paid Ads
U06438,2024-03-13,India,Kolkata,45-60,Male,Mobile,Paid Ads
U06439,2022-08-03,USA,Phoenix,45-60,Female,Mobile,Paid Ads
U06440,2024-05-12,India,Ahmedabad,25-34,Female,Mobile,Social
U06441,2024-04-23,India,Kolkata,18-24,Male,Mobile,Paid Ads
U06442,2024-05-09,Canada,Montreal,35-44,Male,Mobile,Organic
U06443,2024-06-04,USA,Los Angeles,18-24,Female,Desktop,Paid Ads
U06444,2024-06-02,India,Bangalore,25-34,Female,Mobile,Paid Ads
U06445,2023-05-22,USA,Houston,18-24,Female,Desktop,Paid Ads
U06446,2023-12-22,India,Mumbai,25-34,Male,Mobile,Organic
U06447,2024-11-09,India,Ahmedabad,25-34,Female,Mobile,Paid Ads
U06448,2024-12-20,USA,San Antonio,35-44,Male,Desktop,Social
U06449,2024-06-24,India,Hyderabad,35-44,Female,Mobile,Paid Ads
U06450,2024-09-13,Australia,Gold Coast,45-60,Male,Mobile,Paid Ads
U06451,2022-05-14,USA,Phoenix,25-34,Female,Mobile,Social
U06452,2024-06-03,Canada,Montreal,18-24,Male,Mobile,Social
U06453,2023-04-18,UK,Liverpool,25-34,Male,Mobile,Paid Ads
U06454,2023-03-09,UK,Leeds,18-24,Male,Desktop,Referral
U06455,2023-12-15,USA,Phoenix,18-24,Male,Mobile,Organic
U06456,2023-06-22,India,Chennai,25-34,Male,Mobile,Organic
U06457,2023-11-27,USA,New York,25-34,Male,Desktop,Organic
U06458,2023-11-24,India,Mumbai,18-24,Male,Tablet,Social
U06459,2023-05-27,India,Ahmedabad,25-34,Male,Mobile,Social
U06460,2023-04-10,USA,Philadelphia,25-34,Female,Desktop,Social
U06461,2024-05-25,UK,Birmingham,25-34,Female,Tablet,Organic
U06462,2024-07-17,Germany,Berlin,45-60,Male,Mobile,Social
U06463,2023-01-13,India,Ahmedabad,18-24,Male,Mobile,Paid Ads
U06464,2024-01-01,USA,Philadelphia,25-34,Male,Mobile,Social
U06465,2024-11-11,Canada,Toronto,18-24,Male,Desktop,Organic
U06466,2024-01-05,India,Bangalore,18-24,Male,Mobile,Organic
U06467,2023-02-09,India,Pune,45-60,Male,Mobile,Referral
U06468,2024-09-07,India,Ahmedabad,25-34,Female,Desktop,Paid Ads
U06469,2023-05-07,Australia,Adelaide,35-44,Female,Desktop,Paid Ads
U06470,2023-09-02,India,Delhi,25-34,Male,Mobile,Paid Ads
U06471,2023-05-19,India,Delhi,35-44,Female,Desktop,Social
U06472,2024-07-20,USA,Los Angeles,45-60,Male,Tablet,Paid Ads
U06473,2023-06-18,Canada,Calgary,35-44,Male,Desktop,Paid Ads
U06474,2022-02-10,Australia,Gold Coast,18-24,Female,Desktop,Organic
U06475,2023-03-25,USA,Philadelphia,35-44,Male,Tablet,Paid Ads
U06476,2024-05-05,Australia,Gold Coast,25-34,Female,Desktop,Referral
U06477,2024-04-16,India,Delhi,25-34,Female,Desktop,Referral
U06478,2023-11-23,India,Pune,35-44,Female,Desktop,Referral
U06479,2024-06-27,Australia,Adelaide,45-60,Male,Desktop,Paid Ads
U06480,2024-08-25,USA,New York,18-24,Female,Mobile,Social
U06481,2024-08-05,India,Chennai,35-44,Male,Mobile,Paid Ads
U06482,2023-03-15,USA,Phoenix,18-24,Male,Mobile,Paid Ads
U06483,2024-04-22,Canada,Quebec City,25-34,Female,Mobile,Social
U06484,2023-01-16,Canada,Toronto,45-60,Female,Desktop,Social
U06485,2024-02-04,Canada,Calgary,25-34,Female,Mobile,Organic
U06486,2022-09-14,USA,Houston,18-24,Male,Desktop,Referral
U06487,2023-12-24,Canada,Ottawa,25-34,Male,Tablet,Social
U06488,2023-10-17,USA,Houston,35-44,Female,Mobile,Social
U06489,2024-10-17,USA,Phoenix,25-34,Male,Mobile,Social
U06490,2022-02-21,UK,Sheffield,18-24,Female,Mobile,Paid Ads
U06491,2024-12-16,USA,Chicago,25-34,Female,Mobile,Social
U06492,2023-06-26,India,Kolkata,45-60,Female,Mobile,Paid Ads
U06493,2024-07-09,India,Chennai,35-44,Male,Mobile,Paid Ads
U06494,2024-06-02,USA,San Antonio,35-44,Male,Desktop,Organic
U06495,2024-08-11,India,Pune,35-44,Female,Mobile,Social
U06496,2024-09-15,India,Pune,18-24,Female,Mobile,Social
U06497,2024-08-03,India,Bangalore,25-34,Female,Mobile,Referral
U06498,2023-05-24,India,Mumbai,25-34,Female,Desktop,Organic
U06499,2024-08-16,UK,Sheffield,18-24,Female,Mobile,Organic
U06500,2023-10-21,India,Pune,18-24,Male,Mobile,Social
U06501,2024-10-19,India,Pune,35-44,Female,Mobile,Social
U06502,2024-09-22,UK,London,18-24,Male,Desktop,Social
U06503,2023-08-06,Canada,Edmonton,25-34,Female,Tablet,Paid Ads
U06504,2023-02-14,India,Ahmedabad,25-34,Female,Mobile,Social
U06505,2024-02-05,India,Bangalore,18-24,Male,Desktop,Organic
U06506,2024-12-05,Australia,Adelaide,25-34,Female,Mobile,Social
U06507,2024-03-06,India,Mumbai,35-44,Male,Desktop,Organic
U06508,2024-07-18,Australia,Gold Coast,18-24,Male,Mobile,Organic
U06509,2024-09-22,India,Pune,18-24,Male,Mobile,Social
U06510,2024-08-18,India,Mumbai,35-44,Male,Mobile,Paid Ads
U06511,2022-09-19,India,Pune,25-34,Male,Desktop,Organic
U06512,2023-06-02,India,Ahmedabad,35-44,Male,Mobile,Paid Ads
U06513,2024-01-17,Australia,Sydney,25-34,Male,Desktop,Organic
U06514,2024-12-28,Germany,Munich,35-44,Male,Mobile,Organic
U06515,2024-04-01,Germany,Frankfurt,25-34,Male,Mobile,Organic
U06516,2023-06-09,Canada,Toronto,35-44,Female,Mobile,Organic
U06517,2022-12-13,Canada,Quebec City,18-24,Female,Desktop,Organic
U06518,2024-06-04,UK,Bristol,18-24,Other,Mobile,Paid Ads
U06519,2023-08-05,Canada,Montreal,35-44,Male,Mobile,Organic
U06520,2023-01-26,India,Pune,25-34,Female,Desktop,Paid Ads
U06521,2024-11-23,India,Bangalore,18-24,Male,Mobile,Paid Ads
U06522,2022-02-18,USA,Phoenix,25-34,Male,Mobile,Social
U06523,2024-02-28,Australia,Brisbane,25-34,Male,Mobile,Social
U06524,2024-06-27,UK,Birmingham,35-44,Male,Desktop,Social
U06525,2024-11-10,Canada,Quebec City,35-44,Male,Desktop,Paid Ads
U06526,2022-07-25,USA,Chicago,25-34,Female,Desktop,Organic
U06527,2023-02-28,UK,London,25-34,Female,Desktop,Paid Ads
U06528,2022-05-04,Germany,Stuttgart,45-60,Other,Desktop,Social
U06529,2024-06-26,India,Delhi,25-34,Female,Mobile,Paid Ads
U06530,2024-04-26,Australia,Adelaide,35-44,Female,Mobile,Paid Ads
U06531,2024-01-13,USA,Los Angeles,25-34,Male,Desktop,Social
U06532,2023-03-13,USA,Phoenix,45-60,Female,Tablet,Referral
U06533,2024-10-17,Australia,Gold Coast,18-24,Female,Mobile,Referral
U06534,2023-09-08,USA,Los Angeles,25-34,Male,Mobile,Social
U06535,2023-06-04,USA,Philadelphia,25-34,Female,Desktop,Organic
U06536,2024-02-23,USA,Houston,35-44,Male,Mobile,Referral
U06537,2024-09-03,India,Chennai,25-34,Female,Desktop,Social
U06538,2022-04-11,USA,San Antonio,35-44,Female,Mobile,Social
U06539,2023-11-12,India,Bangalore,18-24,Female,Mobile,Organic
U06540,2024-08-09,Australia,Brisbane,25-34,Female,Mobile,Paid Ads
U06541,2023-10-15,India,Hyderabad,35-44,Female,Desktop,Paid Ads
U06542,2022-07-13,USA,Houston,25-34,Male,Mobile,Organic
U06543,2024-12-05,Australia,Melbourne,18-24,Male,Tablet,Organic
U06544,2024-11-05,Australia,Canberra,25-34,Male,Mobile,Paid Ads
U06545,2024-03-19,UK,Leeds,45-60,Female,Mobile,Paid Ads
U06546,2024-08-11,USA,San Antonio,18-24,Male,Mobile,Organic
U06547,2024-04-09,India,Mumbai,18-24,Female,Desktop,Paid Ads
U06548,2022-02-03,India,Chennai,25-34,Male,Mobile,Organic
U06549,2024-11-18,India,Delhi,25-34,Female,Mobile,Paid Ads
U06550,2023-05-27,Canada,Vancouver,25-34,Male,Mobile,Organic
U06551,2023-01-13,India,Bangalore,35-44,Male,Tablet,Referral
U06552,2024-08-25,UK,Bristol,18-24,Male,Tablet,Organic
U06553,2023-08-28,India,Ahmedabad,35-44,Female,Mobile,Paid Ads
U06554,2022-03-12,USA,San Antonio,25-34,Male,Desktop,Organic
U06555,2022-01-09,USA,Houston,45-60,Female,Desktop,Organic
U06556,2024-04-10,Canada,Quebec City,45-60,Male,Desktop,Organic
U06557,2024-09-28,India,Kolkata,25-34,Female,Mobile,Referral
U06558,2024-09-13,India,Hyderabad,25-34,Female,Mobile,Organic
U06559,2024-01-20,India,Ahmedabad,35-44,Female,Desktop,Paid Ads
U06560,2023-11-20,India,Bangalore,25-34,Male,Mobile,Paid Ads
U06561,2023-07-13,USA,Los Angeles,25-34,Female,Mobile,Social
U06562,2023-06-27,India,Chennai,45-60,Male,Mobile,Paid Ads
U06563,2023-07-26,India,Mumbai,25-34,Male,Desktop,Organic
U06564,2023-07-22,Australia,Gold Coast,18-24,Male,Desktop,Paid Ads
U06565,2024-08-09,USA,Chicago,35-44,Male,Mobile,Referral
U06566,2024-08-24,India,Delhi,25-34,Female,Desktop,Social
U06567,2024-10-10,India,Mumbai,18-24,Female,Mobile,Paid Ads
U06568,2023-11-19,India,Bangalore,18-24,Male,Desktop,Paid Ads
U06569,2024-02-06,USA,Houston,25-34,Male,Mobile,Organic
U06570,2023-12-07,UK,Liverpool,45-60,Male,Mobile,Paid Ads
U06571,2022-12-15,USA,Houston,45-60,Male,Desktop,Organic
U06572,2024-12-22,India,Pune,25-34,Male,Mobile,Organic
U06573,2024-04-19,USA,Houston,35-44,Male,Mobile,Paid Ads
U06574,2023-04-14,USA,Philadelphia,25-34,Female,Mobile,Organic
U06575,2024-11-16,USA,San Antonio,35-44,Female,Tablet,Organic
U06576,2023-10-14,Canada,Ottawa,25-34,Male,Mobile,Organic
U06577,2024-12-25,India,Hyderabad,25-34,Female,Desktop,Referral
U06578,2024-08-20,India,Kolkata,25-34,Male,Mobile,Social
U06579,2024-03-02,Australia,Gold Coast,18-24,Female,Mobile,Paid Ads
U06580,2022-12-09,India,Kolkata,18-24,Male,Desktop,Organic
U06581,2023-12-03,India,Ahmedabad,25-34,Female,Desktop,Paid Ads
U06582,2024-03-06,UK,Birmingham,45-60,Male,Mobile,Paid Ads
U06583,2024-02-05,UK,Manchester,45-60,Female,Mobile,Organic
U06584,2023-01-14,Canada,Ottawa,35-44,Male,Desktop,Referral
U06585,2024-08-15,India,Kolkata,25-34,Male,Mobile,Paid Ads
U06586,2024-09-18,India,Mumbai,25-34,Female,Desktop,Referral
U06587,2024-09-17,India,Pune,25-34,Female,Mobile,Paid Ads
U06588,2024-11-09,USA,San Antonio,25-34,Male,Mobile,Paid Ads
U06589,2024-08-19,India,Ahmedabad,18-24,Male,Mobile,Paid Ads
U06590,2024-05-23,UK,Liverpool,25-34,Male,Mobile,Organic
U06591,2024-01-25,India,Chennai,18-24,Male,Mobile,Social
U06592,2023-09-09,India,Mumbai,35-44,Male,Desktop,Paid Ads
U06593,2023-06-28,USA,New York,35-44,Male,Mobile,Paid Ads
U06594,2023-12-16,Germany,Frankfurt,25-34,Female,Desktop,Paid Ads
U06595,2024-07-26,Australia,Gold Coast,35-44,Male,Desktop,Paid Ads
U06596,2023-08-06,Germany,Hamburg,25-34,Female,Desktop,Social
U06597,2024-05-08,USA,San Antonio,25-34,Female,Mobile,Social
